ref,location,document_index,subject_encoded,product_predicted,probability_class_0,probability_class_1,subject
dbb2cc09,1164,3,3332,0,0.99723756,0.0027624627,magnesio
dbb2cc09,369,3,1462,0,0.99280083,0.007199147,cromo
dbb2cc09,928,3,1462,0,0.99602735,0.0039726472,cromo
dbb2cc09,914,3,4131,0,0.9992791,0.00072090153,picolinato
dbb2cc09,945,3,3396,0,0.99995273,4.7284895e-05,mass
dbb2cc09,951,3,5724,0,0.9992484,0.00075163756,waxymaize
dbb2cc09,1687,3,3131,0,0.9999953,4.726533e-06,kit
dbb2cc09,1698,3,5726,0,0.9901603,0.0098397285,whey
dbb2cc09,3143,3,5723,0,0.9969023,0.0030977086,wafer
a91069f8,64,2,5231,0,0.93588436,0.06411567,termogenico
a91069f8,943,2,5231,0,0.9844991,0.015500876,termogenico
a91069f8,204,2,1257,0,0.98308957,0.016910441,concentrad
a91069f8,904,2,1257,0,0.9968953,0.0031046947,concentrad
a91069f8,318,2,915,0,0.9183543,0.08164571,carnitin
a91069f8,320,2,915,0,0.90899825,0.09100174,carnitin
a91069f8,1423,2,915,0,0.84648186,0.15351813,carnitin
a91069f8,1425,2,915,0,0.7307459,0.26925412,carnitin
a91069f8,331,2,5186,0,0.9998988,0.00010119795,taurina
a91069f8,1436,2,5186,0,0.9999185,8.1461585e-05,taurina
a91069f8,340,2,719,0,0.9982194,0.0017806023,betaalanina
a91069f8,345,2,719,0,0.9946798,0.0053202184,betaalanina
a91069f8,959,2,719,0,0.98540014,0.01459987,betaalanina
a91069f8,964,2,719,0,0.9878627,0.01213731,betaalanina
a91069f8,1457,2,719,0,0.9981655,0.0018345218,betaalanina
a91069f8,1462,2,719,0,0.9945847,0.00541532,betaalanina
a91069f8,355,2,5440,0,0.99986124,0.0001387582,tyrosin
a91069f8,357,2,5440,0,0.9996568,0.0003432035,tyrosin
a91069f8,1445,2,5440,0,0.9998595,0.00014047316,tyrosin
a91069f8,1447,2,5440,0,0.99964124,0.0003587361,tyrosin
a91069f8,380,2,830,0,0.985988,0.01401199,cafein
a91069f8,408,2,830,0,0.9439528,0.056047197,cafein
a91069f8,978,2,830,0,0.97876537,0.021234624,cafein
a91069f8,1392,2,830,0,0.9827964,0.01720364,cafein
a91069f8,1471,2,830,0,0.9849487,0.015051292,cafein
a91069f8,421,2,1462,0,0.9983503,0.0016496503,cromo
a91069f8,1494,2,1462,0,0.99789506,0.0021049108,cromo
a91069f8,453,2,1013,0,0.99766886,0.0023311246,chaverde
a91069f8,1565,2,1013,0,0.9969799,0.0030201038,chaverde
a91069f8,464,2,2603,0,0.9981766,0.0018233984,gengibre
a91069f8,1576,2,2603,0,0.997767,0.002233017,gengibre
a91069f8,1480,2,4131,0,0.9997073,0.00029274027,picolinato
a91069f8,1813,2,5567,0,0.99999833,1.691758e-06,veg
a91069f8,1914,2,1880,0,0.99997216,2.7838008e-05,egg
a91069f8,437,3,5231,0,0.9996668,0.00033320952,termogenico
a91069f8,577,3,1257,0,0.99482465,0.005175368,concentrad
a91069f8,1126,3,1257,0,0.99896693,0.0010330953,concentrad
a91069f8,691,3,915,0,0.9899987,0.010001292,carnitin
a91069f8,693,3,915,0,0.9827088,0.017291179,carnitin
a91069f8,1504,3,915,0,0.9813556,0.018644372,carnitin
a91069f8,1506,3,915,0,0.9356074,0.06439265,carnitin
a91069f8,704,3,5186,0,0.99996537,3.4608038e-05,taurina
a91069f8,1517,3,5186,0,0.99996644,3.3583307e-05,taurina
a91069f8,713,3,719,0,0.99983215,0.00016784789,betaalanina
a91069f8,718,3,719,0,0.9996376,0.00036237013,betaalanina
a91069f8,1538,3,719,0,0.9998898,0.00011018052,betaalanina
a91069f8,1543,3,719,0,0.99922395,0.00077602785,betaalanina
a91069f8,728,3,5440,0,0.9999709,2.9094983e-05,tyrosin
a91069f8,730,3,5440,0,0.99992037,7.964118e-05,tyrosin
a91069f8,1526,3,5440,0,0.99996185,3.81503e-05,tyrosin
a91069f8,1528,3,5440,0,0.9998844,0.00011558083,tyrosin
a91069f8,753,3,830,0,0.9987741,0.001225909,cafein
a91069f8,781,3,830,0,0.99430335,0.005696625,cafein
a91069f8,1164,3,830,0,0.99590576,0.0040942673,cafein
a91069f8,1473,3,830,0,0.9972581,0.0027418465,cafein
a91069f8,1552,3,830,0,0.999066,0.0009340281,cafein
a91069f8,794,3,1462,0,0.99976057,0.000239429,cromo
a91069f8,1575,3,1462,0,0.9996755,0.00032447948,cromo
a91069f8,826,3,1013,0,0.99886084,0.0011391351,chaverde
a91069f8,1646,3,1013,0,0.99861413,0.0013858619,chaverde
a91069f8,837,3,2603,0,0.9996558,0.00034422977,gengibre
a91069f8,1657,3,2603,0,0.99961597,0.00038403462,gengibre
a91069f8,1561,3,4131,0,0.99948514,0.0005148771,picolinato
a91069f8,1894,3,5567,0,0.9999992,7.917459e-07,veg
a91069f8,1995,3,1880,0,0.9999926,7.383442e-06,egg
a91069f8,3919,3,5723,0,0.9993491,0.00065090146,wafer
08676d8b,95,1,1257,0,0.9758216,0.02417837,concentrad
08676d8b,235,1,449,0,0.99541456,0.0045854156,arginin
08676d8b,272,1,5742,0,0.9956955,0.0043045552,zinco
08676d8b,279,1,3332,0,0.9935734,0.006426601,magnesio
08676d8b,289,1,5672,0,0.99237615,0.00762384,vitamina b6
08676d8b,312,1,5669,0,0.9996589,0.0003411246,vitamina b3
08676d8b,363,1,3396,0,0.9757276,0.024272388,mass
08676d8b,530,1,5678,0,0.98640287,0.0135971205,vitamina e
08676d8b,542,1,3522,0,0.999435,0.00056496647,minerail
08676d8b,629,1,2860,0,0.9993084,0.00069161964,imune
08676d8b,127,2,1257,0,0.9973107,0.0026893292,concentrad
08676d8b,267,2,449,0,0.9950928,0.0049071703,arginin
08676d8b,1138,2,449,0,0.99536043,0.004639577,arginin
08676d8b,304,2,5742,0,0.997758,0.0022420017,zinco
08676d8b,1176,2,5742,0,0.99544394,0.0045560813,zinco
08676d8b,311,2,3332,0,0.9944073,0.005592682,magnesio
08676d8b,1157,2,3332,0,0.9956645,0.0043355343,magnesio
08676d8b,1468,2,3332,0,0.9979728,0.002027202,magnesio
08676d8b,321,2,5672,0,0.99754065,0.0024593696,vitamina b6
08676d8b,1227,2,5672,0,0.99962753,0.0003724697,vitamina b6
08676d8b,344,2,5669,0,0.999947,5.299896e-05,vitamina b3
08676d8b,395,2,3396,0,0.9843803,0.015619678,mass
08676d8b,848,2,3396,0,0.9643071,0.035692886,mass
08676d8b,1343,2,3396,0,0.9904385,0.009561495,mass
08676d8b,562,2,5678,0,0.9979799,0.0020201288,vitamina e
08676d8b,574,2,3522,0,0.99995977,4.022989e-05,minerail
08676d8b,661,2,2860,0,0.9998341,0.0001658671,imune
08676d8b,1256,2,3839,0,0.9683878,0.0316122,oleo
08676d8b,1292,2,3839,0,0.9683268,0.03167321,oleo
08676d8b,1310,2,4780,0,0.9999279,7.209185e-05,rice
08676d8b,1540,2,1880,0,0.9998666,0.00013338502,egg
08676d8b,456,3,1257,0,0.9996626,0.00033744884,concentrad
08676d8b,596,3,449,0,0.99934703,0.0006529553,arginin
08676d8b,1244,3,449,0,0.999129,0.00087100576,arginin
08676d8b,633,3,5742,0,0.9981207,0.001879258,zinco
08676d8b,1282,3,5742,0,0.99742866,0.002571323,zinco
08676d8b,640,3,3332,0,0.99964255,0.00035746954,magnesio
08676d8b,1263,3,3332,0,0.99938637,0.0006136075,magnesio
08676d8b,1574,3,3332,0,0.99973387,0.00026611914,magnesio
08676d8b,650,3,5672,0,0.9988359,0.001164052,vitamina b6
08676d8b,1333,3,5672,0,0.9998318,0.00016822007,vitamina b6
08676d8b,673,3,5669,0,0.99998194,1.8071836e-05,vitamina b3
08676d8b,724,3,3396,0,0.99923396,0.00076605444,mass
08676d8b,1449,3,3396,0,0.9991095,0.0008904923,mass
08676d8b,891,3,5678,0,0.99982584,0.00017415168,vitamina e
08676d8b,903,3,3522,0,0.99999666,3.3210706e-06,minerail
08676d8b,990,3,2860,0,0.99998575,1.4236299e-05,imune
08676d8b,1362,3,3839,0,0.99934995,0.000650055,oleo
08676d8b,1398,3,3839,0,0.99934864,0.00065134955,oleo
08676d8b,1416,3,4780,0,0.9999971,2.9194177e-06,rice
08676d8b,1646,3,1880,0,0.9999935,6.510268e-06,egg
08676d8b,3643,3,5723,0,0.9996094,0.00039059477,wafer
6005ebdc,12,0,5231,0,0.9077757,0.092224315,termogenico
6005ebdc,22,1,5231,0,0.94020694,0.05979307,termogenico
6005ebdc,98,1,830,0,0.8960768,0.10392321,cafein
6005ebdc,172,1,830,0,0.8892063,0.1107937,cafein
6005ebdc,135,1,915,0,0.84182304,0.15817696,carnitin
6005ebdc,137,1,915,0,0.8965767,0.103423305,carnitin
6005ebdc,148,1,5690,0,0.95936716,0.040632837,vitamina q
6005ebdc,162,1,1822,0,0.9223377,0.077662304,dribose
6005ebdc,164,1,1822,0,0.92609465,0.073905356,dribose
6005ebdc,224,1,2603,0,0.9964724,0.0035276094,gengibre
6005ebdc,54,2,5231,0,0.9530158,0.046984196,termogenico
6005ebdc,130,2,830,0,0.95690304,0.043096974,cafein
6005ebdc,204,2,830,0,0.97460675,0.025393276,cafein
6005ebdc,913,2,830,0,0.97940856,0.020591455,cafein
6005ebdc,957,2,830,0,0.95660806,0.043391917,cafein
6005ebdc,167,2,915,0,0.89049655,0.10950346,carnitin
6005ebdc,169,2,915,0,0.91388893,0.08611104,carnitin
6005ebdc,944,2,915,0,0.92491007,0.075089954,carnitin
6005ebdc,946,2,915,0,0.7961394,0.20386057,carnitin
6005ebdc,180,2,5690,0,0.6216264,0.37837362,vitamina q
6005ebdc,966,2,5690,0,0.8438385,0.15616149,vitamina q
6005ebdc,194,2,1822,0,0.8217149,0.1782851,dribose
6005ebdc,196,2,1822,0,0.8426924,0.1573076,dribose
6005ebdc,903,2,1822,0,0.8958377,0.104162276,dribose
6005ebdc,905,2,1822,0,0.86153567,0.13846433,dribose
6005ebdc,256,2,2603,0,0.99777263,0.0022273667,gengibre
6005ebdc,1033,2,2603,0,0.9958125,0.00418755,gengibre
6005ebdc,654,3,5231,0,0.9997224,0.00027758864,termogenico
6005ebdc,730,3,830,0,0.99737304,0.0026269397,cafein
6005ebdc,804,3,830,0,0.9990999,0.0009001113,cafein
6005ebdc,1343,3,830,0,0.99811566,0.0018843334,cafein
6005ebdc,1387,3,830,0,0.99754727,0.002452734,cafein
6005ebdc,767,3,915,0,0.9714316,0.028568417,carnitin
6005ebdc,769,3,915,0,0.98736984,0.0126301395,carnitin
6005ebdc,1374,3,915,0,0.9851048,0.014895221,carnitin
6005ebdc,1376,3,915,0,0.9611824,0.038817596,carnitin
6005ebdc,780,3,5690,0,0.99710196,0.0028980577,vitamina q
6005ebdc,1396,3,5690,0,0.9984039,0.00159609,vitamina q
6005ebdc,794,3,1822,0,0.99163043,0.008369595,dribose
6005ebdc,796,3,1822,0,0.99633527,0.0036647147,dribose
6005ebdc,1333,3,1822,0,0.99595004,0.0040499656,dribose
6005ebdc,1335,3,1822,0,0.97728497,0.022715015,dribose
6005ebdc,856,3,2603,0,0.99964887,0.00035115695,gengibre
6005ebdc,1463,3,2603,0,0.99858713,0.0014128851,gengibre
6005ebdc,2145,3,3131,0,0.9999963,3.7107727e-06,kit
6005ebdc,3826,3,5723,0,0.9995368,0.00046320967,wafer
5b82df1a,12,0,5231,0,0.9077757,0.092224315,termogenico
5b82df1a,36,2,915,1,0.013813138,0.98618686,carnitin
5b82df1a,38,2,915,1,0.012412906,0.9875871,carnitin
5b82df1a,689,2,915,1,0.019869924,0.9801301,carnitin
5b82df1a,691,2,915,1,0.023985803,0.9760142,carnitin
5b82df1a,49,2,449,0,0.6447458,0.35525417,arginin
5b82df1a,716,2,449,0,0.8307037,0.16929631,arginin
5b82df1a,59,2,4131,0,0.65867305,0.34132695,picolinato
5b82df1a,787,2,4131,0,0.8154303,0.1845697,picolinato
5b82df1a,73,2,1462,0,0.7316063,0.2683937,cromo
5b82df1a,801,2,1462,0,0.8876251,0.11237491,cromo
5b82df1a,82,2,5411,0,0.9865348,0.0134652285,triptofano
5b82df1a,704,2,5411,0,0.9922938,0.007706233,triptofano
5b82df1a,95,2,3332,0,0.99670255,0.003297468,magnesio
5b82df1a,737,2,3332,0,0.9945715,0.0054285084,magnesio
5b82df1a,835,2,3332,0,0.9934788,0.006521211,magnesio
5b82df1a,747,2,5672,0,0.9989143,0.0010857049,vitamina b6
5b82df1a,774,2,5672,0,0.9993868,0.00061322085,vitamina b6
5b82df1a,251,3,915,0,0.8330725,0.1669275,carnitin
5b82df1a,253,3,915,0,0.87144846,0.12855156,carnitin
5b82df1a,837,3,915,0,0.8067977,0.19320233,carnitin
5b82df1a,839,3,915,0,0.82575566,0.17424434,carnitin
5b82df1a,264,3,449,0,0.99884564,0.0011543873,arginin
5b82df1a,864,3,449,0,0.9992252,0.0007748293,arginin
5b82df1a,274,3,4131,0,0.9735733,0.026426658,picolinato
5b82df1a,935,3,4131,0,0.9900387,0.009961312,picolinato
5b82df1a,288,3,1462,0,0.98378927,0.016210748,cromo
5b82df1a,949,3,1462,0,0.9954127,0.0045872657,cromo
5b82df1a,297,3,5411,0,0.9993542,0.00064582867,triptofano
5b82df1a,852,3,5411,0,0.9996902,0.00030981406,triptofano
5b82df1a,310,3,3332,0,0.9984583,0.0015416781,magnesio
5b82df1a,885,3,3332,0,0.9989937,0.0010063143,magnesio
5b82df1a,983,3,3332,0,0.9981909,0.0018091034,magnesio
5b82df1a,895,3,5672,0,0.9996503,0.0003497217,vitamina b6
5b82df1a,922,3,5672,0,0.9996409,0.00035913475,vitamina b6
5b82df1a,3144,3,5723,0,0.995266,0.0047339983,wafer
1878d811,12,0,5231,0,0.9077757,0.092224315,termogenico
1878d811,65,1,688,0,0.9952299,0.0047700875,beauty
1878d811,354,1,5027,0,0.99811304,0.001886955,skin
1878d811,360,1,3661,0,0.9801847,0.019815324,nail
1878d811,368,1,2713,0,0.9992441,0.0007558903,hair
1878d811,383,1,5680,0,0.9980664,0.0019335487,vitamina h
1878d811,398,1,5687,0,0.999252,0.0007479852,vitamina n
1878d811,411,1,5669,0,0.9976104,0.0023896329,vitamina b3
1878d811,420,1,5676,0,0.9829667,0.017033283,vitamina c
1878d811,432,1,5667,0,0.99956256,0.00043746404,vitamina b12
1878d811,446,1,3332,0,0.9974945,0.0025054836,magnesio
1878d811,457,1,1462,0,0.96868324,0.031316783,cromo
1878d811,97,2,688,0,0.99893856,0.0010614293,beauty
1878d811,711,2,688,0,0.99942017,0.0005798211,beauty
1878d811,386,2,5027,0,0.99996674,3.3257715e-05,skin
1878d811,721,2,5027,0,0.9999867,1.3300338e-05,skin
1878d811,392,2,3661,0,0.99708897,0.0029110597,nail
1878d811,737,2,3661,0,0.9991518,0.0008481894,nail
1878d811,400,2,2713,0,0.99925876,0.0007412724,hair
1878d811,727,2,2713,0,0.9992577,0.000742326,hair
1878d811,415,2,5680,0,0.99978954,0.00021046645,vitamina h
1878d811,1136,2,5680,0,0.9998845,0.000115540046,vitamina h
1878d811,430,2,5687,0,0.9997278,0.0002722078,vitamina n
1878d811,1102,2,5687,0,0.9998182,0.00018177062,vitamina n
1878d811,443,2,5669,0,0.9996328,0.00036723353,vitamina b3
1878d811,1061,2,5669,0,0.9996644,0.00033554775,vitamina b3
1878d811,452,2,5676,0,0.99912155,0.00087843783,vitamina c
1878d811,1012,2,5676,0,0.999508,0.00049194944,vitamina c
1878d811,1030,2,5676,0,0.99913657,0.00086344243,vitamina c
1878d811,464,2,5667,0,0.99995315,4.6844154e-05,vitamina b12
1878d811,478,2,3332,0,0.99951214,0.00048788058,magnesio
1878d811,1051,2,3332,0,0.9997477,0.00025233056,magnesio
1878d811,1226,2,3332,0,0.99962455,0.00037544165,magnesio
1878d811,489,2,1462,0,0.9977194,0.0022805715,cromo
1878d811,1129,2,1462,0,0.9992551,0.0007448629,cromo
1878d811,530,2,4523,0,0.99985415,0.00014584756,quitosana
1878d811,940,2,4523,0,0.99992836,7.164993e-05,quitosana
1878d811,542,2,4445,0,0.9999256,7.437863e-05,psyllium
1878d811,996,2,4445,0,0.99992555,7.444675e-05,psyllium
1878d811,600,2,830,0,0.99843913,0.0015608937,cafein
1878d811,957,2,830,0,0.9992069,0.00079311786,cafein
1878d811,609,2,915,0,0.99408174,0.005918266,carnitin
1878d811,973,2,915,0,0.9952895,0.0047104782,carnitin
1878d811,975,2,915,0,0.9955714,0.0044286367,carnitin
1878d811,685,2,5678,0,0.99976814,0.00023185526,vitamina e
1878d811,697,2,3522,0,0.9999876,1.2390279e-05,minerail
1878d811,1115,2,4131,0,0.998334,0.0016660112,picolinato
1878d811,1145,2,1210,0,0.9993733,0.0006266727,complexo b
1878d811,1278,2,4035,0,0.9866854,0.013314619,peanut
1878d811,1302,2,5071,0,0.99998176,1.823208e-05,soy
1878d811,1316,2,1880,0,0.99986213,0.00013784497,egg
1878d811,265,3,688,0,0.9996239,0.00037612623,beauty
1878d811,851,3,688,0,0.9997054,0.00029464657,beauty
1878d811,552,3,5027,0,0.99992156,7.841852e-05,skin
1878d811,861,3,5027,0,0.99998933,1.0675751e-05,skin
1878d811,558,3,3661,0,0.99837035,0.0016296766,nail
1878d811,877,3,3661,0,0.9994897,0.0005102647,nail
1878d811,566,3,2713,0,0.9986771,0.001322928,hair
1878d811,867,3,2713,0,0.9991819,0.00081807084,hair
1878d811,581,3,5680,0,0.99993354,6.644941e-05,vitamina h
1878d811,1188,3,5680,0,0.9999648,3.5224093e-05,vitamina h
1878d811,596,3,5687,0,0.9999224,7.7586184e-05,vitamina n
1878d811,1154,3,5687,0,0.9999728,2.7151309e-05,vitamina n
1878d811,609,3,5669,0,0.99983025,0.00016976277,vitamina b3
1878d811,1113,3,5669,0,0.99992734,7.2653624e-05,vitamina b3
1878d811,618,3,5676,0,0.9998444,0.00015561438,vitamina c
1878d811,1064,3,5676,0,0.9999129,8.708462e-05,vitamina c
1878d811,1082,3,5676,0,0.9998888,0.00011124976,vitamina c
1878d811,630,3,5667,0,0.9999492,5.0760376e-05,vitamina b12
1878d811,644,3,3332,0,0.99934065,0.0006593623,magnesio
1878d811,1103,3,3332,0,0.9998603,0.0001397369,magnesio
1878d811,1278,3,3332,0,0.9998666,0.00013338897,magnesio
1878d811,655,3,1462,0,0.9985603,0.0014396673,cromo
1878d811,1181,3,1462,0,0.99954826,0.0004517277,cromo
1878d811,670,3,4523,0,0.9999541,4.5923476e-05,quitosana
1878d811,992,3,4523,0,0.99995667,4.3304706e-05,quitosana
1878d811,682,3,4445,0,0.99995565,4.4348053e-05,psyllium
1878d811,1048,3,4445,0,0.99990886,9.1124726e-05,psyllium
1878d811,740,3,830,0,0.99962753,0.00037245726,cafein
1878d811,1009,3,830,0,0.999932,6.7997215e-05,cafein
1878d811,749,3,915,0,0.99811304,0.0018869407,carnitin
1878d811,1025,3,915,0,0.99805444,0.0019455835,carnitin
1878d811,1027,3,915,0,0.99771696,0.0022830106,carnitin
1878d811,825,3,5678,0,0.99987847,0.00012154131,vitamina e
1878d811,837,3,3522,0,0.9999973,2.6627074e-06,minerail
1878d811,1167,3,4131,0,0.9999051,9.49111e-05,picolinato
1878d811,1197,3,1210,0,0.99996334,3.6670546e-05,complexo b
1878d811,1330,3,4035,0,0.99918514,0.0008148437,peanut
1878d811,1354,3,5071,0,0.9999997,3.1808435e-07,soy
1878d811,1368,3,1880,0,0.9999966,3.383767e-06,egg
1878d811,3385,3,5723,0,0.99897975,0.001020265,wafer
c9478055,12,0,5231,0,0.9077757,0.092224315,termogenico
c9478055,53,2,5231,0,0.93877256,0.06122747,termogenico
c9478055,269,2,830,0,0.9235197,0.076480314,cafein
c9478055,705,2,830,0,0.9237171,0.07628292,cafein
c9478055,1250,2,830,0,0.9770089,0.022991119,cafein
c9478055,1688,2,830,0,0.9524702,0.047529824,cafein
c9478055,2074,2,830,0,0.9719827,0.028017284,cafein
c9478055,278,2,915,1,0.110112965,0.88988703,carnitin
c9478055,280,2,915,1,0.08046973,0.9195303,carnitin
c9478055,729,2,915,1,0.10391247,0.8960875,carnitin
c9478055,731,2,915,1,0.12755877,0.87244123,carnitin
c9478055,1228,2,915,1,0.0738588,0.9261412,carnitin
c9478055,1230,2,915,1,0.114741564,0.88525844,carnitin
c9478055,1675,2,915,1,0.07530731,0.9246927,carnitin
c9478055,1677,2,915,1,0.09490496,0.90509504,carnitin
c9478055,2052,2,915,1,0.06574714,0.93425286,carnitin
c9478055,2054,2,915,1,0.09524101,0.904759,carnitin
c9478055,291,2,4131,0,0.8853958,0.11460418,picolinato
c9478055,1259,2,4131,0,0.8634432,0.13655682,picolinato
c9478055,1697,2,4131,0,0.894325,0.105674975,picolinato
c9478055,2083,2,4131,0,0.8729165,0.12708348,picolinato
c9478055,305,2,1462,0,0.9133033,0.086696684,cromo
c9478055,1274,2,1462,0,0.93050784,0.06949216,cromo
c9478055,1711,2,1462,0,0.94263256,0.057367418,cromo
c9478055,2098,2,1462,0,0.9219727,0.07802733,cromo
c9478055,1241,2,5186,0,0.9999476,5.2389878e-05,taurina
c9478055,2065,2,5186,0,0.9999518,4.8226568e-05,taurina
c9478055,1338,2,2603,0,0.9980693,0.0019307055,gengibre
c9478055,1731,2,2603,0,0.988773,0.011226989,gengibre
c9478055,2162,2,2603,0,0.9976361,0.0023639232,gengibre
c9478055,1555,2,4035,0,0.969751,0.03024902,peanut
c9478055,1919,2,4035,0,0.969751,0.03024902,peanut
c9478055,2403,2,4035,0,0.969751,0.03024902,peanut
c9478055,1579,2,5071,0,0.9998605,0.00013947759,soy
c9478055,1943,2,5071,0,0.9998605,0.00013947759,soy
c9478055,2427,2,5071,0,0.9998605,0.00013947759,soy
c9478055,1593,2,1880,0,0.99852103,0.0014789659,egg
c9478055,1957,2,1880,0,0.99852103,0.0014789659,egg
c9478055,2441,2,1880,0,0.99837816,0.0016218718,egg
c9478055,1573,3,5231,0,0.9992085,0.00079151004,termogenico
c9478055,1789,3,830,0,0.99564946,0.004350541,cafein
c9478055,2636,3,830,0,0.99886304,0.0011369355,cafein
c9478055,3046,3,830,0,0.9973302,0.0026698022,cafein
c9478055,3405,3,830,0,0.99886304,0.0011369355,cafein
c9478055,1798,3,915,0,0.5025419,0.4974581,carnitin
c9478055,1800,3,915,1,0.15893841,0.8410616,carnitin
c9478055,2225,3,915,1,0.46845025,0.53154975,carnitin
c9478055,2227,3,915,1,0.33704263,0.6629574,carnitin
c9478055,2614,3,915,1,0.43258935,0.56741065,carnitin
c9478055,2616,3,915,1,0.34428418,0.6557158,carnitin
c9478055,3033,3,915,1,0.4639718,0.5360282,carnitin
c9478055,3035,3,915,1,0.4245463,0.5754537,carnitin
c9478055,3383,3,915,1,0.43258935,0.56741065,carnitin
c9478055,3385,3,915,1,0.34428418,0.6557158,carnitin
c9478055,1811,3,4131,0,0.99456984,0.0054301433,picolinato
c9478055,2645,3,4131,0,0.9906907,0.00930931,picolinato
c9478055,3055,3,4131,0,0.99129754,0.008702486,picolinato
c9478055,3414,3,4131,0,0.9906907,0.00930931,picolinato
c9478055,1825,3,1462,0,0.9972158,0.0027842196,cromo
c9478055,2660,3,1462,0,0.9975835,0.0024165106,cromo
c9478055,3069,3,1462,0,0.9971007,0.002899283,cromo
c9478055,3429,3,1462,0,0.9975835,0.0024165106,cromo
c9478055,2627,3,5186,0,0.9999382,6.182758e-05,taurina
c9478055,3396,3,5186,0,0.9999382,6.182758e-05,taurina
c9478055,2724,3,2603,0,0.9981929,0.0018070723,gengibre
c9478055,3089,3,2603,0,0.99586517,0.004134826,gengibre
c9478055,3493,3,2603,0,0.9981929,0.0018070723,gengibre
c9478055,2941,3,4035,0,0.9957462,0.004253791,peanut
c9478055,3277,3,4035,0,0.9957462,0.004253791,peanut
c9478055,3734,3,4035,0,0.995965,0.00403502,peanut
c9478055,2965,3,5071,0,0.99998957,1.0420486e-05,soy
c9478055,3301,3,5071,0,0.99998957,1.0420486e-05,soy
c9478055,3758,3,5071,0,0.9999901,9.882393e-06,soy
c9478055,2979,3,1880,0,0.9996315,0.0003684721,egg
c9478055,3315,3,1880,0,0.9995959,0.0004041194,egg
c9478055,3772,3,1880,0,0.9996633,0.0003367054,egg
c9478055,6207,3,5723,0,0.99995834,4.1673928e-05,wafer
c7c07cab,204,2,5248,0,0.6634486,0.33655146,testofen
c7c07cab,700,2,5248,0,0.9578759,0.042124067,testofen
c7c07cab,230,2,4941,0,0.9885019,0.011498085,semente
c7c07cab,1027,2,4941,0,0.9902027,0.009797286,semente
c7c07cab,472,2,3396,0,0.97917116,0.020828828,mass
c7c07cab,1092,2,3396,0,0.992771,0.0072289915,mass
c7c07cab,1215,2,3332,0,0.99930537,0.0006946301,magnesio
c7c07cab,1288,2,1880,0,0.99536926,0.004630747,egg
c7c07cab,369,3,5248,0,0.9375356,0.06246442,testofen
c7c07cab,395,3,4941,0,0.99416816,0.0058318432,semente
c7c07cab,1067,3,4941,0,0.99608576,0.003914236,semente
c7c07cab,637,3,3396,0,0.9835477,0.01645231,mass
c7c07cab,1132,3,3396,0,0.9919861,0.008013893,mass
c7c07cab,1255,3,3332,0,0.9990953,0.00090466824,magnesio
c7c07cab,1328,3,1880,0,0.99888587,0.0011141245,egg
c7c07cab,1894,3,3131,0,0.99991393,8.6079664e-05,kit
c7c07cab,3304,3,5723,0,0.9922749,0.007725147,wafer
6e367f41,36,2,3131,0,0.98539376,0.014606245,kit
6e367f41,105,2,4316,1,0.060337067,0.93966293,pretreino
6e367f41,865,2,4316,1,0.104081154,0.89591885,pretreino
6e367f41,179,2,5664,0,0.9861294,0.013870573,vitamina
6e367f41,939,2,5664,0,0.9868776,0.013122364,vitamina
6e367f41,190,2,3522,0,0.99903554,0.0009644874,minerail
6e367f41,950,2,3522,0,0.99900126,0.0009987125,minerail
6e367f41,201,2,312,0,0.9958061,0.004193912,aminoacido
6e367f41,961,2,312,0,0.99745953,0.0025404913,aminoacido
6e367f41,328,2,5676,0,0.9998224,0.00017762992,vitamina c
6e367f41,1088,2,5676,0,0.9998571,0.00014290064,vitamina c
6e367f41,340,2,5667,0,0.99900764,0.0009923597,vitamina b12
6e367f41,1100,2,5667,0,0.999583,0.00041701688,vitamina b12
6e367f41,354,2,1438,0,0.9829509,0.017049048,creatina
6e367f41,1114,2,1438,0,0.9897289,0.010271059,creatina
6e367f41,364,2,449,0,0.92176044,0.07823954,arginin
6e367f41,1124,2,449,0,0.9302186,0.06978143,arginin
6e367f41,1855,2,449,0,0.96055317,0.039446846,arginin
6e367f41,375,2,5186,0,0.99995846,4.1526466e-05,taurina
6e367f41,1135,2,5186,0,0.9999765,2.350792e-05,taurina
6e367f41,392,2,3656,0,0.9986837,0.001316287,nac
6e367f41,1152,2,3656,0,0.99913067,0.0008693442,nac
6e367f41,403,2,830,0,0.99610573,0.0038942844,cafein
